Player 1,Player 2,Score 1,Score 2
DefectTitForTat,MaxMax,1105,1105
DefectTitForTat,MiniMax,1105,1105
DefectTitForTat,NameWithheld,1119,1119
DefectTitForTat,RandomStrategy,2510,2510
DefectTitForTat,TitForTat,2765,2760
Feld,Friedman,1156,1156
Feld,GraaskampStrategy,1191,1191
Feld,GrofmanStrategy,3207,1707
Feld,Grudger,1178,1178
Feld,HarringtonStrategy,1187,1187
Feld,JossStrategy,1115,1120
Feld,Malthrin,1164,1164
Feld,MaxMax,1104,1109
Feld,MiniMax,1104,1109
Feld,NameWithheld,1116,1121
Feld,RandomStrategy,2823,1623
Feld,TitForTat,1166,1161
Friedman,GraaskampStrategy,1246,1201
Friedman,GrofmanStrategy,3315,3315
Friedman,Grudger,3315,3315
Friedman,HarringtonStrategy,1112,1107
Friedman,JossStrategy,1114,1114
Friedman,Malthrin,3315,3315
Friedman,MaxMax,1104,1109
Friedman,MiniMax,1104,1109
Friedman,NameWithheld,1120,1110
Friedman,RandomStrategy,3178,593
Friedman,TitForTat,3315,3315
GraaskampStrategy,GrofmanStrategy,3299,3319
GraaskampStrategy,Grudger,1201,1246
GraaskampStrategy,HarringtonStrategy,1201,1241
GraaskampStrategy,JossStrategy,1137,1142
GraaskampStrategy,Malthrin,1201,1246
GraaskampStrategy,MaxMax,1104,1109
GraaskampStrategy,MiniMax,1104,1109
GraaskampStrategy,NameWithheld,1117,1122
GraaskampStrategy,RandomStrategy,3421,626
GraaskampStrategy,TitForTat,3312,3312
GrofmanStrategy,Grudger,3315,3315
GrofmanStrategy,HarringtonStrategy,3309,3314
GrofmanStrategy,JossStrategy,2671,3081
GrofmanStrategy,Malthrin,3315,3315
GrofmanStrategy,MaxMax,455,3705
GrofmanStrategy,MiniMax,461,3681
GrofmanStrategy,NameWithheld,491,3661
GrofmanStrategy,RandomStrategy,2221,3001
GrofmanStrategy,TitForTat,3315,3315
Grudger,HarringtonStrategy,3315,3315
Grudger,JossStrategy,1140,1140
Grudger,Malthrin,3315,3315
Grudger,MaxMax,1104,1109
Grudger,MiniMax,1104,1109
Grudger,NameWithheld,1116,1106
Grudger,RandomStrategy,3294,564
Grudger,TitForTat,3315,3315
HarringtonStrategy,JossStrategy,1139,1139
HarringtonStrategy,Malthrin,1107,1112
HarringtonStrategy,MaxMax,1103,1113
HarringtonStrategy,MiniMax,1104,1109
HarringtonStrategy,NameWithheld,1112,1107
HarringtonStrategy,RandomStrategy,3278,568
HarringtonStrategy,TitForTat,3314,3314
JossStrategy,Malthrin,1112,1112
JossStrategy,MaxMax,1104,1109
JossStrategy,MiniMax,1104,1109
JossStrategy,NameWithheld,1121,1121
JossStrategy,RandomStrategy,2534,2279
JossStrategy,TitForTat,1164,1159
Malthrin,MaxMax,1104,1109
Malthrin,MiniMax,1104,1109
Malthrin,NameWithheld,1112,1112
Malthrin,RandomStrategy,3368,543
Malthrin,TitForTat,3315,3315
MaxMax,MiniMax,1105,1105
MaxMax,NameWithheld,1117,1102
MaxMax,RandomStrategy,3433,523
MaxMax,TitForTat,1109,1104
MiniMax,NameWithheld,1117,1102
MiniMax,RandomStrategy,3273,563
MiniMax,TitForTat,1109,1104
NameWithheld,RandomStrategy,3314,559
NameWithheld,TitForTat,1117,1112
RandomStrategy,TitForTat,2443,2443
,,,
final score,TitForTat,41773,
final score,GrofmanStrategy,41602,
final score,TidemanAndChieruzzi,40807,
final score,AlwaysCoop,39687,
final score,Grudger,38909,
final score,Davis,38881,
final score,Malthrin,36734,
final score,Friedman,36546,
final score,HarringtonStrategy,34470,
final score,GraaskampStrategy,30596,
final score,MaxMax,28229,
final score,AlwaysDefect,28193,
final score,NameWithheld,28075,
final score,MiniMax,28041,
final score,DefectTitForTat,26451,
final score,Feld,26397,
final score,JossStrategy,24932,
final score,RandomStrategy,22891,
