Player 1,Player 2,Score 1,Score 2
TidemanAndChieruzzi,AlwaysCoop,454,444
TidemanAndChieruzzi,AlwaysDefect,149,154
TidemanAndChieruzzi,Davis,450,445
TidemanAndChieruzzi,DefectTitForTat,153,153
TidemanAndChieruzzi,Feld,205,205
TidemanAndChieruzzi,Friedman,450,445
TidemanAndChieruzzi,GraaskampStrategy,451,431
TidemanAndChieruzzi,GrofmanStrategy,454,444
TidemanAndChieruzzi,Grudger,450,445
TidemanAndChieruzzi,HarringtonStrategy,450,445
TidemanAndChieruzzi,JossStrategy,211,211
TidemanAndChieruzzi,Malthrin,450,445
TidemanAndChieruzzi,MaxMax,149,154
TidemanAndChieruzzi,MiniMax,149,154
TidemanAndChieruzzi,NameWithheld,163,168
TidemanAndChieruzzi,RandomStrategy,373,163
TidemanAndChieruzzi,TitForTat,450,445
AlwaysCoop,AlwaysDefect,0,750
AlwaysCoop,Davis,450,450
AlwaysCoop,DefectTitForTat,447,452
AlwaysCoop,Feld,357,512
AlwaysCoop,Friedman,450,450
AlwaysCoop,GraaskampStrategy,447,452
AlwaysCoop,GrofmanStrategy,450,450
AlwaysCoop,Grudger,450,450
AlwaysCoop,HarringtonStrategy,447,452
AlwaysCoop,JossStrategy,405,480
AlwaysCoop,Malthrin,450,450
AlwaysCoop,MaxMax,0,750
AlwaysCoop,MiniMax,0,750
AlwaysCoop,NameWithheld,24,734
AlwaysCoop,RandomStrategy,249,584
AlwaysCoop,TitForTat,450,450
AlwaysDefect,Davis,194,139
AlwaysDefect,DefectTitForTat,150,150
AlwaysDefect,Feld,154,149
AlwaysDefect,Friedman,154,149
AlwaysDefect,GraaskampStrategy,154,149
AlwaysDefect,GrofmanStrategy,514,59
AlwaysDefect,Grudger,154,149
AlwaysDefect,HarringtonStrategy,154,149
AlwaysDefect,JossStrategy,154,149
AlwaysDefect,Malthrin,154,149
AlwaysDefect,MaxMax,150,150
AlwaysDefect,MiniMax,150,150
AlwaysDefect,NameWithheld,162,147
AlwaysDefect,RandomStrategy,442,77
AlwaysDefect,TitForTat,154,149
Davis,DefectTitForTat,173,173
Davis,Feld,197,197
Davis,Friedman,450,450
Davis,GraaskampStrategy,291,246
Davis,GrofmanStrategy,450,450
Davis,Grudger,450,450
Davis,HarringtonStrategy,450,450
Davis,JossStrategy,170,175
Davis,Malthrin,450,450
Davis,MaxMax,139,194
Davis,MiniMax,139,194
Davis,NameWithheld,162,187
Davis,RandomStrategy,438,113
Davis,TitForTat,450,450
DefectTitForTat,Feld,189,189
DefectTitForTat,Friedman,153,153
DefectTitForTat,GraaskampStrategy,234,234
DefectTitForTat,GrofmanStrategy,449,444
DefectTitForTat,Grudger,153,153
DefectTitForTat,HarringtonStrategy,450,445
DefectTitForTat,JossStrategy,177,177
DefectTitForTat,Malthrin,153,153
DefectTitForTat,MaxMax,150,150
DefectTitForTat,MiniMax,150,150
DefectTitForTat,NameWithheld,162,162
DefectTitForTat,RandomStrategy,337,332
DefectTitForTat,TitForTat,375,375
Feld,Friedman,235,235
Feld,GraaskampStrategy,221,216
Feld,GrofmanStrategy,420,360
Feld,Grudger,206,201
Feld,HarringtonStrategy,217,217
Feld,JossStrategy,171,171
Feld,Malthrin,227,227
Feld,MaxMax,149,154
Feld,MiniMax,149,154
Feld,NameWithheld,162,167
Feld,RandomStrategy,350,305
Feld,TitForTat,230,225
Friedman,GraaskampStrategy,291,246
