Player 1,Player 2,Score 1,Score 2
TidemanAndChieruzzi,AlwaysCoop,4069,4059
TidemanAndChieruzzi,AlwaysDefect,1354,1359
TidemanAndChieruzzi,Davis,4065,4060
TidemanAndChieruzzi,DefectTitForTat,1358,1358
TidemanAndChieruzzi,Feld,1380,1380
TidemanAndChieruzzi,Friedman,4065,4060
TidemanAndChieruzzi,GraaskampStrategy,4066,4046
TidemanAndChieruzzi,GrofmanStrategy,4065,4060
TidemanAndChieruzzi,Grudger,4065,4060
TidemanAndChieruzzi,HarringtonStrategy,1354,1359
TidemanAndChieruzzi,JossStrategy,1362,1362
TidemanAndChieruzzi,Malthrin,4065,4060
TidemanAndChieruzzi,MaxMax,1354,1359
TidemanAndChieruzzi,MiniMax,1354,1359
TidemanAndChieruzzi,NameWithheld,1371,1361
TidemanAndChieruzzi,RandomStrategy,3700,1305
TidemanAndChieruzzi,TitForTat,4065,4060
AlwaysCoop,AlwaysDefect,0,6775
AlwaysCoop,Davis,4065,4065
AlwaysCoop,DefectTitForTat,4062,4067
AlwaysCoop,Feld,2193,5313
AlwaysCoop,Friedman,4065,4065
AlwaysCoop,GraaskampStrategy,4062,4067
AlwaysCoop,GrofmanStrategy,4065,4065
AlwaysCoop,Grudger,4065,4065
AlwaysCoop,HarringtonStrategy,4062,4067
AlwaysCoop,JossStrategy,3696,4311
AlwaysCoop,Malthrin,4065,4065
AlwaysCoop,MaxMax,0,6775
AlwaysCoop,MiniMax,0,6775
AlwaysCoop,NameWithheld,39,6749
AlwaysCoop,RandomStrategy,2034,5419
AlwaysCoop,TitForTat,4065,4065
AlwaysDefect,Davis,1399,1344
AlwaysDefect,DefectTitForTat,1355,1355
AlwaysDefect,Feld,1359,1354
AlwaysDefect,Friedman,1359,1354
AlwaysDefect,GraaskampStrategy,1359,1354
AlwaysDefect,GrofmanStrategy,4527,562
AlwaysDefect,Grudger,1359,1354
AlwaysDefect,HarringtonStrategy,1359,1354
AlwaysDefect,JossStrategy,1359,1354
AlwaysDefect,Malthrin,1359,1354
AlwaysDefect,MaxMax,1355,1355
AlwaysDefect,MiniMax,1355,1355
AlwaysDefect,NameWithheld,1363,1353
AlwaysDefect,RandomStrategy,4083,673
AlwaysDefect,TitForTat,1359,1354
Davis,DefectTitForTat,1378,1378
Davis,Feld,1428,1428
Davis,Friedman,4065,4065
Davis,GraaskampStrategy,1496,1451
Davis,GrofmanStrategy,4065,4065
Davis,Grudger,4065,4065
Davis,HarringtonStrategy,4065,4065
Davis,JossStrategy,1378,1378
Davis,Malthrin,4065,4065
Davis,MaxMax,1344,1399
Davis,MiniMax,1344,1399
Davis,NameWithheld,1367,1392
Davis,RandomStrategy,4009,724
Davis,TitForTat,4065,4065
DefectTitForTat,Feld,1394,1394
DefectTitForTat,Friedman,1358,1358
DefectTitForTat,GraaskampStrategy,1439,1439
DefectTitForTat,GrofmanStrategy,4067,4062
DefectTitForTat,Grudger,1358,1358
DefectTitForTat,HarringtonStrategy,4067,4062
DefectTitForTat,JossStrategy,1388,1388
DefectTitForTat,Malthrin,1358,1358
DefectTitForTat,MaxMax,1355,1355
DefectTitForTat,MiniMax,1355,1355
DefectTitForTat,NameWithheld,1367,1367
DefectTitForTat,RandomStrategy,3032,3027
DefectTitForTat,TitForTat,3390,3385
Feld,Friedman,1397,1392
Feld,GraaskampStrategy,1430,1425
Feld,GrofmanStrategy,3798,2088
Feld,Grudger,1454,1454
Feld,HarringtonStrategy,1420,1420
Feld,JossStrategy,1370,1375
Feld,Malthrin,1390,1390
Feld,MaxMax,1354,1359
Feld,MiniMax,1354,1359
Feld,NameWithheld,1367,1372
Feld,RandomStrategy,3578,1898
Feld,TitForTat,1418,1413
Friedman,GraaskampStrategy,1496,1451
Friedman,GrofmanStrategy,4065,4065
Friedman,Grudger,4065,4065
Friedman,HarringtonStrategy,4065,4065
Friedman,JossStrategy,1368,1368
Friedman,Malthrin,4065,4065
Friedman,MaxMax,1354,1359
Friedman,MiniMax,1354,1359
Friedman,NameWithheld,1360,1360
Friedman,RandomStrategy,4006,696
Friedman,TitForTat,4065,4065
GraaskampStrategy,GrofmanStrategy,4058,4063
GraaskampStrategy,Grudger,1451,1496
GraaskampStrategy,HarringtonStrategy,1450,1485
GraaskampStrategy,JossStrategy,1402,1407
GraaskampStrategy,Malthrin,1451,1496
GraaskampStrategy,MaxMax,1354,1359
GraaskampStrategy,MiniMax,1354,1359
GraaskampStrategy,NameWithheld,1362,1367
GraaskampStrategy,RandomStrategy,4121,756
GraaskampStrategy,TitForTat,4062,4062
GrofmanStrategy,Grudger,4065,4065
GrofmanStrategy,HarringtonStrategy,4065,4065
GrofmanStrategy,JossStrategy,3192,3667
GrofmanStrategy,Malthrin,4065,4065
GrofmanStrategy,MaxMax,565,4515
GrofmanStrategy,MiniMax,564,4519
GrofmanStrategy,NameWithheld,585,4520
GrofmanStrategy,RandomStrategy,2763,3753
GrofmanStrategy,TitForTat,4065,4065
Grudger,HarringtonStrategy,4065,4065
Grudger,JossStrategy,1430,1430
Grudger,Malthrin,4065,4065
Grudger,MaxMax,1354,1359
Grudger,MiniMax,1354,1359
Grudger,NameWithheld,1366,1356
Grudger,RandomStrategy,4016,701
Grudger,TitForTat,4065,4065
HarringtonStrategy,JossStrategy,1362,1362
HarringtonStrategy,Malthrin,1357,1362
HarringtonStrategy,MaxMax,1353,1363
HarringtonStrategy,MiniMax,1354,1359
HarringtonStrategy,NameWithheld,1368,1368
HarringtonStrategy,RandomStrategy,4095,680
HarringtonStrategy,TitForTat,4065,4065
JossStrategy,Malthrin,1362,1362
JossStrategy,MaxMax,1354,1359
JossStrategy,MiniMax,1354,1359
JossStrategy,NameWithheld,1365,1365
JossStrategy,RandomStrategy,3179,2864
JossStrategy,TitForTat,1402,1397
Malthrin,MaxMax,1354,1359
Malthrin,MiniMax,1354,1359
Malthrin,NameWithheld,1366,1356
Malthrin,RandomStrategy,4102,677
Malthrin,TitForTat,4065,4065
MaxMax,MiniMax,1355,1355
MaxMax,NameWithheld,1359,1354
MaxMax,RandomStrategy,4023,688
MaxMax,TitForTat,1359,1354
MiniMax,NameWithheld,1367,1352
MiniMax,RandomStrategy,4127,662
MiniMax,TitForTat,1359,1354
NameWithheld,RandomStrategy,3982,707
NameWithheld,TitForTat,1369,1364
RandomStrategy,TitForTat,2973,2973
,,,
final score,TitForTat,51171,
final score,GrofmanStrategy,50959,
final score,AlwaysCoop,48597,
final score,Grudger,47697,
final score,Davis,47603,
final score,Friedman,47557,
final score,TidemanAndChieruzzi,47112,
final score,HarringtonStrategy,44961,
final score,Malthrin,44948,
final score,GraaskampStrategy,37298,
