Player 1,Player 2,Score 1,Score 2
TidemanAndChieruzzi,AlwaysCoop,3019,3009
TidemanAndChieruzzi,AlwaysDefect,1004,1009
TidemanAndChieruzzi,Davis,3015,3010
TidemanAndChieruzzi,DefectTitForTat,1008,1008
TidemanAndChieruzzi,Feld,1056,1056
TidemanAndChieruzzi,Friedman,3015,3010
TidemanAndChieruzzi,GraaskampStrategy,3016,2996
TidemanAndChieruzzi,GrofmanStrategy,3015,3010
TidemanAndChieruzzi,Grudger,3015,3010
TidemanAndChieruzzi,HarringtonStrategy,1011,1011
TidemanAndChieruzzi,JossStrategy,1018,1018
TidemanAndChieruzzi,Malthrin,3015,3010
TidemanAndChieruzzi,MaxMax,1004,1009
TidemanAndChieruzzi,MiniMax,1004,1009
TidemanAndChieruzzi,NameWithheld,1016,1006
TidemanAndChieruzzi,RandomStrategy,2899,954
TidemanAndChieruzzi,TitForTat,3015,3010
AlwaysCoop,AlwaysDefect,0,5025
AlwaysCoop,Davis,3015,3015
AlwaysCoop,DefectTitForTat,3012,3017
AlwaysCoop,Feld,1632,3937
AlwaysCoop,Friedman,3015,3015
AlwaysCoop,GraaskampStrategy,3012,3017
AlwaysCoop,GrofmanStrategy,3015,3015
AlwaysCoop,Grudger,3015,3015
AlwaysCoop,HarringtonStrategy,3009,3019
AlwaysCoop,JossStrategy,2676,3241
AlwaysCoop,Malthrin,3015,3015
AlwaysCoop,MaxMax,0,5025
AlwaysCoop,MiniMax,0,5025
AlwaysCoop,NameWithheld,27,5007
AlwaysCoop,RandomStrategy,1524,4009
AlwaysCoop,TitForTat,3015,3015
AlwaysDefect,Davis,1049,994
AlwaysDefect,DefectTitForTat,1005,1005
AlwaysDefect,Feld,1009,1004
AlwaysDefect,Friedman,1009,1004
AlwaysDefect,GraaskampStrategy,1009,1004
AlwaysDefect,GrofmanStrategy,3345,420
AlwaysDefect,Grudger,1009,1004
AlwaysDefect,HarringtonStrategy,1009,1004
AlwaysDefect,JossStrategy,1009,1004
AlwaysDefect,Malthrin,1009,1004
AlwaysDefect,MaxMax,1005,1005
AlwaysDefect,MiniMax,1005,1005
AlwaysDefect,NameWithheld,1029,999
AlwaysDefect,RandomStrategy,2961,516
AlwaysDefect,TitForTat,1009,1004
Davis,DefectTitForTat,1028,1028
Davis,Feld,1052,1052
Davis,Friedman,3015,3015
Davis,GraaskampStrategy,1146,1101
Davis,GrofmanStrategy,3015,3015
Davis,Grudger,3015,3015
Davis,HarringtonStrategy,1028,1028
Davis,JossStrategy,1034,1034
Davis,Malthrin,3015,3015
Davis,MaxMax,994,1049
Davis,MiniMax,994,1049
Davis,NameWithheld,1023,1038
Davis,RandomStrategy,2950,555
Davis,TitForTat,3015,3015
