Player 1,Player 2,Score 1,Score 2
TidemanAndChieruzzi,Davis,2565,2560
TidemanAndChieruzzi,DefectTitForTat,858,858
TidemanAndChieruzzi,Feld,882,882
TidemanAndChieruzzi,Friedman,2565,2560
TidemanAndChieruzzi,GraaskampStrategy,2566,2546
TidemanAndChieruzzi,GrofmanStrategy,2565,2560
TidemanAndChieruzzi,Grudger,2565,2560
TidemanAndChieruzzi,HarringtonStrategy,2565,2560
TidemanAndChieruzzi,JossStrategy,890,890
TidemanAndChieruzzi,Malthrin,2565,2560
TidemanAndChieruzzi,MiniMax,854,859
TidemanAndChieruzzi,NameWithheld,866,866
TidemanAndChieruzzi,RandomStrategy,2385,885
TidemanAndChieruzzi,TitForTat,2565,2560
Davis,DefectTitForTat,878,878
Davis,Feld,922,922
Davis,Friedman,2565,2565
Davis,GraaskampStrategy,996,951
Davis,GrofmanStrategy,2565,2565
Davis,Grudger,2565,2565
Davis,HarringtonStrategy,2565,2565
Davis,JossStrategy,875,880
Davis,Malthrin,2565,2565
Davis,MiniMax,844,899
Davis,NameWithheld,863,893
Davis,RandomStrategy,2612,452
Davis,TitForTat,2565,2565
DefectTitForTat,Feld,873,873
DefectTitForTat,Friedman,858,858
DefectTitForTat,GraaskampStrategy,939,939
DefectTitForTat,GrofmanStrategy,2564,2559
DefectTitForTat,Grudger,858,858
DefectTitForTat,HarringtonStrategy,855,855
DefectTitForTat,JossStrategy,897,897
DefectTitForTat,Malthrin,858,858
DefectTitForTat,MiniMax,855,855
DefectTitForTat,NameWithheld,864,864
DefectTitForTat,RandomStrategy,1892,1887
DefectTitForTat,TitForTat,2140,2135
Feld,Friedman,890,890
Feld,GraaskampStrategy,949,949
Feld,GrofmanStrategy,2427,1377
Feld,Grudger,908,908
Feld,HarringtonStrategy,860,865
Feld,JossStrategy,910,915
Feld,Malthrin,928,928
Feld,MiniMax,854,859
Feld,NameWithheld,860,865
Feld,RandomStrategy,2143,1288
Feld,TitForTat,982,977
Friedman,GraaskampStrategy,996,951
Friedman,GrofmanStrategy,2565,2565
Friedman,Grudger,2565,2565
Friedman,HarringtonStrategy,2565,2565
Friedman,JossStrategy,860,860
Friedman,Malthrin,2565,2565
Friedman,MiniMax,854,859
Friedman,NameWithheld,864,859
Friedman,RandomStrategy,2634,414
Friedman,TitForTat,2565,2565
GraaskampStrategy,GrofmanStrategy,2558,2563
GraaskampStrategy,Grudger,951,996
GraaskampStrategy,HarringtonStrategy,854,859
GraaskampStrategy,JossStrategy,887,892
GraaskampStrategy,Malthrin,951,996
GraaskampStrategy,MiniMax,854,859
GraaskampStrategy,NameWithheld,860,865
GraaskampStrategy,RandomStrategy,2551,516
GraaskampStrategy,TitForTat,2562,2562
GrofmanStrategy,Grudger,2565,2565
GrofmanStrategy,HarringtonStrategy,368,2848
GrofmanStrategy,JossStrategy,2086,2391
GrofmanStrategy,Malthrin,2565,2565
GrofmanStrategy,MiniMax,360,2835
GrofmanStrategy,NameWithheld,397,2832
GrofmanStrategy,RandomStrategy,1769,2324
GrofmanStrategy,TitForTat,2565,2565
Grudger,HarringtonStrategy,2565,2565
Grudger,JossStrategy,862,862
Grudger,Malthrin,2565,2565
Grudger,MiniMax,854,859
Grudger,NameWithheld,866,856
Grudger,RandomStrategy,2500,450
Grudger,TitForTat,2565,2565
HarringtonStrategy,JossStrategy,869,869
HarringtonStrategy,Malthrin,2565,2565
HarringtonStrategy,MiniMax,854,859
HarringtonStrategy,NameWithheld,864,864
HarringtonStrategy,RandomStrategy,2564,434
HarringtonStrategy,TitForTat,868,863
JossStrategy,Malthrin,870,870
JossStrategy,MiniMax,854,859
JossStrategy,NameWithheld,859,864
JossStrategy,RandomStrategy,1983,1803
JossStrategy,TitForTat,904,899
Malthrin,MiniMax,854,859
Malthrin,NameWithheld,866,856
Malthrin,RandomStrategy,2504,449
Malthrin,TitForTat,2565,2565
MiniMax,NameWithheld,867,852
MiniMax,RandomStrategy,2527,437
MiniMax,TitForTat,859,854
NameWithheld,RandomStrategy,2530,445
NameWithheld,TitForTat,872,867
RandomStrategy,TitForTat,1902,1897
,,,
final score,TidemanAndChieruzzi,27256,
final score,GrofmanStrategy,26864,
final score,TitForTat,26439,
final score,Davis,25940,
final score,Friedman,25906,
final score,Malthrin,25826,
final score,Grudger,25794,
final score,HarringtonStrategy,24266,
final score,GraaskampStrategy,19364,
final score,DefectTitForTat,16189,
final score,NameWithheld,15738,
final score,MiniMax,15714,
final score,Feld,15388,
final score,JossStrategy,14926,
final score,RandomStrategy,13686,
